globalid,created_date,created_user,last_edited_date,last_edited_user,field_1,field_2,field_3,field_4,field_5,grade,field_7,field_8,field_9,field_10,field_11,field_12,field_13,field_13_other,field_14,field_15,field_15_other,field_16,field_18,x,y
{617ADADE-4A9C-42D1-AA5B-0269E3D33D62},2024-05-20 18:32,GIO_20,2024-05-20 18:32,GIO_20,ชุมชนฟื้นนครร่มเกล้า ระยะ 5 โซน 11,ลานกีฬา,สำนักงานเขต,ลาดกระบัง,,B,/,การเคหะแห่งชาติ,,,,,,,,,,,,13.76952983,100.7349278
{F6B3ABFB-3893-499D-B9EA-509C23918113},2024-05-20 18:32,GIO_20,2024-05-20 18:32,GIO_20,ชุมชนเคหะร่มเกล้า สวน 60 พรรษา,ลานกีฬา,สำนักงานเขต,ลาดกระบัง,,A,/,สำนักสิ่งแวดล้อม,,,,,,,,,,,,13.77298713,100.735133
{EC0ED77D-E1CC-43E9-96EA-901BF5F21915},2024-05-20 18:32,GIO_20,2024-05-20 18:32,GIO_20,ชุมชนเคหะร่มเกล้า โซน 5,ลานกีฬา,สำนักงานเขต,ลาดกระบัง,,B,/,การเคหะแห่งชาติ,ปรับปรุงปี 2567,,,,,,,,,,,13.76447968,100.7351445
{7E135953-435E-4F9D-9E98-CCD77618D066},2024-05-20 18:32,GIO_20,2024-05-20 18:32,GIO_20,ชุมชนฟื้นนครร่มเกล้า ระยะ 3 โซน 8,ลานกีฬา,สำนักงานเขต,ลาดกระบัง,,B,/,การเคหะแห่งชาติ,ปรับปรุงปี 2567,,,,,,,,,,,13.7698028,100.7381956
{4B1C3FD3-E39E-4D0A-ACC1-899BEFDF4E01},2024-05-20 18:32,GIO_20,2024-05-20 18:32,GIO_20,ชุมชนหมู่บ้านเคหะนคร 2,ลานกีฬา,สำนักงานเขต,ลาดกระบัง,,C,/,การเคหะแห่งชาติ,,,,,,,,,,,,13.71738249,100.7532508
{2534F8A5-8FC1-44A4-8202-F231683766AB},2024-05-20 18:32,GIO_20,2024-05-20 18:32,GIO_20,สวนพระนครลาดกระบัง,ลานกีฬา,สำนักงานเขต,ลาดกระบัง,,A,/,-,,,,,,,,,,,,13.72110497,100.7812171
{9F64E994-8CDE-4BF2-8BF9-2C4F15F81197},2024-05-20 18:32,GIO_20,2024-05-20 18:32,GIO_20,หมู่บ้านเพิ่มสุข,ลานกีฬา,สำนักงานเขต,ลาดกระบัง,,B,/,บริษัทวงเพิ่มพูล,,,,,,,,,,,,13.72183753,100.78998
{239FE437-85AC-4BED-872A-388844275888},2024-05-20 18:32,GIO_20,2024-05-20 18:32,GIO_20,ทิวไผ่พัฒนา,ลานกีฬา,สำนักงานเขต,ลาดกระบัง,,B,/,สำนักการโยธา,,,,,,,,,,,,13.76056984,100.8005212
{C59A51D9-6218-4707-848A-2CE61B72D95B},2024-05-20 18:32,GIO_20,2024-05-20 18:32,GIO_20,ชุมชนวัดราชโกษา,ลานกีฬา,สำนักงานเขต,ลาดกระบัง,,B,/,การเคหะแห่งชาติ,,,,,,,,,,,,13.69878896,100.8487434
{58C6DFD1-1E99-4D01-8778-C18280101833},2024-05-20 18:32,GIO_20,2024-05-20 18:32,GIO_20,ชุมชนลำพุทรา-คริสจักร ลาดกระบัง,ลานกีฬา,สำนักงานเขต,ลาดกระบัง,,C,/,คริสจักร ลาดกระบัง,,,,,,,,,,,,13.74618808,100.7764081
{EE52D88F-8B2B-4745-8C79-E3723268C4CA},2024-05-20 18:32,GIO_20,2024-05-20 18:32,GIO_20,หมู่บ้านรุ่งกิจวิลล่า 7,ลานกีฬา,สำนักงานเขต,ลาดกระบัง,,B,/,วัดราชโกษา,,,,,,,,,,,,13.75026953,100.7430693
{45C02ECE-E855-413C-8F67-61257139534C},2024-05-20 18:32,GIO_20,2024-05-20 18:32,GIO_20,ชุมชนหมู่บ้านเอื้อประชา,ลานกีฬา,สำนักงานเขต,ลาดพร้าว,,C,×,-,ปรับปรุงปี 2566,,,,,,,,,,,13.80237846,100.5982985
{9D928CAE-A5AF-4A0C-85EF-807B97566C6E},2024-05-20 18:32,GIO_20,2024-05-20 18:32,GIO_20,ชุมชนหมู่บ้าน ซ. อมรพันธ์ 9,ลานกีฬา,สำนักงานเขต,ลาดพร้าว,,,,,,,,,,,,,,,,13.83012884,100.6001762
{6CAC2EF4-6D84-48B2-867A-4DEE0F581129},2024-05-20 18:32,GIO_20,2024-05-20 18:32,GIO_20,ชุมชนหมู่บ้านสังสิทธิ์,ลานกีฬา,สำนักงานเขต,ลาดพร้าว,,C,×,ตามหาเจ้าของที่ดินไม่เจอ,,,,,,,,,,,,13.81350136,100.6008125
{E1C0BEE1-BB5A-4066-A61C-F4DF7C582A5F},2024-05-20 18:32,GIO_20,2024-05-20 18:32,GIO_20,ชุมชนหมู่บ้านเรือนทอง 3,ลานกีฬา,สำนักงานเขต,ลาดพร้าว,,C,×,ตามหาเจ้าของที่ดินไม่เจอ,,,,,,,,,,,,13.8078997,100.6033756
{F8580A96-F6AC-4024-B78E-EE6EC37A9166},2024-05-20 18:32,GIO_20,2024-05-20 18:32,GIO_20,ชุมชนหมู่บ้านราณี 2,ลานกีฬา,สำนักงานเขต,ลาดพร้าว,,C,×,ตามหาเจ้าของที่ดินไม่เจอ,ปรับปรุงปี 2566,,,,,,,,,,,13.84018747,100.6063995
{154509B1-62C2-4DF5-A2FA-A5EA98C8EFBD},2024-05-20 18:32,GIO_20,2024-05-20 18:32,GIO_20,หมู่บ้านลาดพร้าววิลเลจ,ลานกีฬา,สำนักงานเขต,ลาดพร้าว,,C,×,ตามหาเจ้าของที่ดินไม่เจอ,ปรับปรุงปี 2567,,,,,,,,,,,13.81476869,100.6113123
{AA5EE585-C094-469E-9596-9D336B1B1352},2024-05-20 18:32,GIO_20,2024-05-20 18:32,GIO_20,ชุมชนหมู่บ้านเสนานิเวศน์โครงการ 2,ลานกีฬา,สำนักงานเขต,ลาดพร้าว,,C,×,-,,,,,,,,,,,,13.83943318,100.6120849
{061FE9F0-E839-45B7-B309-1A23EBCD21A9},2024-05-20 18:32,GIO_20,2024-05-20 18:32,GIO_20,ชุมชนหมู่บ้านเลิศอุบล 4,ลานกีฬา,สำนักงานเขต,ลาดพร้าว,,C,/,เอกชน,ปรับปรุงปี 2567,,,,,,,,,,,13.81146161,100.6177682
{2630EFE8-31CF-4CF6-934A-941D44506CEF},2024-05-20 18:32,GIO_20,2024-05-20 18:32,GIO_20,ชุมชนหมู่บ้านพูนศิริ,ลานกีฬา,สำนักงานเขต,ลาดพร้าว,,C,×,ตามหาเจ้าของที่ดินไม่เจอ,ปรับปรุงปี 2567,,,,,,,,,,,13.82870042,100.618895
{A60EC166-ABCD-44D3-B68F-71F55FB4D582},2024-05-20 18:32,GIO_20,2024-05-20 18:32,GIO_20,ชุมชนหมู่บ้านเฟรนชิพ,ลานกีฬา,สำนักงานเขต,ลาดพร้าว,,C,×,-,,,,,,,,,,,,13.83542849,100.6201794
{D9E175E0-DA71-4157-945F-2D62EC88D478},2024-05-20 18:32,GIO_20,2024-05-20 18:32,GIO_20,หมู่บ้านทองสถิตย์,ลานกีฬา,สำนักงานเขต,ลาดพร้าว,,C,×,ตามหาเจ้าของที่ดินไม่เจอ,,,,,,,,,,,,13.84362123,100.6261626
{10307029-2F4A-41EF-8D5D-596404DE214D},2024-05-20 18:32,GIO_20,2024-05-20 18:32,GIO_20,ห้างเทสโก้ โลตัส,ลานกีฬา,สำนักงานเขต,ลาดพร้าว,,C,/,ห้างเทสโก้ โลตัส,,,,,,,,,,,,13.833587,100.6300801
{E0B513A1-3DAC-47DF-8DE6-6C95FDBA8B82},2024-05-20 18:32,GIO_20,2024-05-20 18:32,GIO_20,ชุมชนอาคารสงเคราะห์ฯ 71,ลานกีฬา,สำนักงานเขต,ลาดพร้าว,,C,/,/,,,,,,,,,,,,13.80206535,100.6081212
{1A54F5B4-5D78-461F-8E0A-2A92F7247948},2024-05-20 18:32,GIO_20,2024-05-20 18:32,GIO_20,สำนักงานเขตลาดพร้าว,ลานกีฬา,สำนักงานเขต,ลาดพร้าว,,C,×,-,,,,,,,,,,,,13.80351556,100.6073972
{BEC76DC9-A916-45C0-8205-ADAB664EF01A},2024-05-20 18:32,GIO_20,2024-05-20 18:32,GIO_20,สุคนธสวัสดิ์,ลานกีฬา,สำนักงานเขต,ลาดพร้าว,,B,/,การทางพิเศษแห่งประเทศไทย,,,,,,,,,,,,13.82446129,100.6191637
{6DFDEA04-51FD-498C-8BD9-9E3F25D6FB12},2024-05-20 18:32,GIO_20,2024-05-20 18:32,GIO_20,แฟลตอิสระ บก.จร.โชคชัย 4,ลานกีฬา,สำนักงานเขต,วังทองหลาง,,C,×,-,,,,,,,,,,,,13.7953813,100.5938074
{4D472D56-894D-43A9-8F0E-99767793B503},2024-05-20 18:32,GIO_20,2024-05-20 18:32,GIO_20,ชุมชนคลองพลับพลา 46 ไร่,ลานกีฬา,สำนักงานเขต,วังทองหลาง,,C,×,-,,,,,,,,,,,,13.75732475,100.5997212
{C84E4F29-28BF-41D7-8560-B40B315BA3F9},2024-05-20 18:32,GIO_20,2024-05-20 18:32,GIO_20,ชุมชนหมู่บ้านพลับพลา,ลานกีฬา,สำนักงานเขต,วังทองหลาง,,B,×,-,,,,,,,,,,,,13.76087206,100.6016759
{D71F4972-6B13-4E12-800D-A278AE4EFA8A},2024-05-20 18:32,GIO_20,2024-05-20 18:32,GIO_20,ชุมชนรุ่งมณีพัฒนา,ลานกีฬา,สำนักงานเขต,วังทองหลาง,,C,×,-,,,,,,,,,,,,13.76069062,100.609104
{7EC1EA3A-624F-41BA-8757-1C1755380640},2024-05-20 18:32,GIO_20,2024-05-20 18:32,GIO_20,ชุมชนร่วมสามัคคี,ลานกีฬา,สำนักงานเขต,วังทองหลาง,,C,×,-,,,,,,,,,,,,13.75977851,100.6102424
{38108959-EADD-49A9-9A19-ECB9A3611677},2024-05-20 18:32,GIO_20,2024-05-20 18:32,GIO_20,ลานกีฬาวังทองหลาง (ฝั่งใต้),ลานกีฬา,สำนักงานเขต,วังทองหลาง,,A,×,กรุงเทพมหานคร,งบพัฒนาสำนักงานเขต,,,,,,,,,,กำลังดำเนินการปรับปรุงซ่อมแซม,13.78519187,100.6116375
{DD93FB8E-A45C-4D17-B5A6-4849106D9419},2024-05-20 18:32,GIO_20,2024-05-20 18:32,GIO_20,ลานกีฬาวังทองหลาง (ฝั่งเหนือ),ลานกีฬา,สำนักงานเขต,วังทองหลาง,,A,×,กรุงเทพมหานคร,งบพัฒนาสำนักงานเขต,,,,,,,,,,กำลังดำเนินการปรับปรุงซ่อมแซม,13.78447371,100.6129397
{851D0AC1-98F7-49C1-B35A-697F321BBF11},2024-05-20 18:32,GIO_20,2024-05-20 18:32,GIO_20,หมู่บ้านโชคชัยปัญจทรัพย์,ลานกีฬา,สำนักงานเขต,วังทองหลาง,,C,×,-,,,,,,,,,,,,13.78668935,100.7302996
{23B2EA7A-9BBA-4CE1-9630-CCE29C60F3DA},2024-05-20 18:32,GIO_20,2024-05-20 18:32,GIO_20,ลานกีฬาลานมวยครูเสือ,ลานกีฬา,สำนักงานเขต,วังทองหลาง,,B,×,กรุงเทพมหานคร,,,,,,,,,,,,13.764409,100.599745
{8B7CD562-44B9-4B05-B1BF-FA75EDB37A88},2024-05-20 18:32,GIO_20,2024-05-20 18:32,GIO_20,ชุมชนคลองพลับพลา 46 ไร่,ลานกีฬา,สำนักงานเขต,วังทองหลาง,,C,×,-,,,,,,,,,,,,13.755833,100.603611
{478143C8-D327-4938-A8BB-9CAE1F1B101F},2024-05-20 18:32,GIO_20,2024-05-20 18:32,GIO_20,ลานกีฬาแสงทิพย์ (ใต้ทางด่วนพิเศษฉลองรัช),ลานกีฬา,สำนักงานเขต,วัฒนา,,A,/,การทางพิเศษแห่งประเทศไทย,รายจ่ายเพิ่มเติม ปี 2567,,"พื้นสนาม,ตาข่าย,รั้ว (ยังไม่ได้รับการต่อสัญญาทำให้ไม่สามารถดำเนินการของบประมาณได้)",,,,,,,,อยู่ระหว่างขอจัดสรรงบกลาง,13.71357098,100.5992635
{B3CE5695-6146-4654-BDFE-90031D9D67C5},2024-05-20 18:32,GIO_20,2024-05-20 18:32,GIO_20,ศูนย์กลางอิสลามแห่งประเทศไทย,ลานกีฬา,สำนักงานเขต,สวนหลวง,,C,×,เอกชน,,,,,,,,,,,,13.74375341,100.6040635
{A5421899-E176-4666-B1A1-8959955519F5},2024-05-20 18:32,GIO_20,2024-05-20 18:32,GIO_20,ชุมชนประสาทศีล,ลานกีฬา,สำนักงานเขต,สวนหลวง,,C,×,-,,,,,,,,,,,,13.73010541,100.6066484
{81233B2E-85DD-4BD0-BC6D-B88F82E0EED3},2024-05-20 18:32,GIO_20,2024-05-20 18:32,GIO_20,ชุมชนร่วมพัฒนาบ้านป่า,ลานกีฬา,สำนักงานเขต,สวนหลวง,,A,/,กรุงเทพมหานคร,,,,,,,,,,,,13.7330463,100.6072169
{68945B99-5908-424F-834E-691E7CE32FD0},2024-05-20 18:32,GIO_20,2024-05-20 18:32,GIO_20,ชุมชนมุสลิมพัฒนาบ้านป่า,ลานกีฬา,สำนักงานเขต,สวนหลวง,,C,×,-,,,,,,,,,,,,13.73077375,100.6091433
{86F647F4-E876-48CE-8DC4-78521C401ED1},2024-05-20 18:32,GIO_20,2024-05-20 18:32,GIO_20,ชุมชนหมู่บ้านฮอลลีวู้ด,ลานกีฬา,สำนักงานเขต,สวนหลวง,,C,×,-,,,,,,,,,,,,13.72250438,100.6108072
{4C6F1CCA-F2F4-44D3-836A-3D7BF94A1411},2024-05-20 18:32,GIO_20,2024-05-20 18:32,GIO_20,เพียรมานะ,ลานกีฬา,สำนักงานเขต,สวนหลวง,,C,×,-,,,,,,,,,,,,13.72482955,100.6159657
{7014EC0D-413B-4F96-850C-FAE88669B104},2024-05-20 18:32,GIO_20,2024-05-20 18:32,GIO_20,ชุมชนแหลมทองพัฒนา,ลานกีฬา,สำนักงานเขต,สวนหลวง,,C,/,กรุงเทพมหานคร,ปรับปรุงปี 2567,,,,,,,,,,,13.7293483,100.6172262
{A47B1ECE-A3B5-498E-8D8B-1A74178FB113},2024-05-20 18:32,GIO_20,2024-05-20 18:32,GIO_20,ชุมชนหมู่บ้านเกษรา - ฐิติพร,ลานกีฬา,สำนักงานเขต,สวนหลวง,,C,×,ชุมชนหมู่บ้านเกษรา - ฐิติพร,,,,,,,,,,,,13.74022295,100.6191842
{72C4BAD2-A9FA-4355-865A-10DA907EBB1F},2024-05-20 18:32,GIO_20,2024-05-20 18:32,GIO_20,ชุมชนภูมิสุข,ลานกีฬา,สำนักงานเขต,สวนหลวง,,C,×,เอกชน,,,,,,,,,,,,13.7107735,100.6222036
{28CD74D0-0A55-4551-8CD6-557C91671C0F},2024-05-20 18:32,GIO_20,2024-05-20 18:32,GIO_20,ตำราเรียง,ลานกีฬา,สำนักงานเขต,สวนหลวง,,B,×,ยินยอมให้ใช้พื้นที่เท่านั้น แต่ไม่มีสัญญา,,,,,,,,,,,,13.73710009,100.62447
{3B244862-224D-4B9A-89BB-1281617D2635},2024-05-20 18:32,GIO_20,2024-05-20 18:32,GIO_20,ชุมชนเจริญพัฒนาถาวร,ลานกีฬา,สำนักงานเขต,สวนหลวง,,C,×,ที่ดินมัสยิด,,,,,,,,,,,,13.73691036,100.6267818
{91AA443D-5EFF-432E-8071-1FFE203E009D},2024-05-20 18:32,GIO_20,2024-05-20 18:32,GIO_20,ชุมชนอัลกุ๊บรอ,ลานกีฬา,สำนักงานเขต,สวนหลวง,,A,/,มัสยิดอัลกุ๊บรอ,,,,,,,,,,,,13.71630582,100.6287627
{226A0ADF-8544-4D8C-BD03-A009BDF5578F},2024-05-20 18:32,GIO_20,2024-05-20 18:32,GIO_20,ชุมชนหลังวัดปากบ่อ,ลานกีฬา,สำนักงานเขต,สวนหลวง,,C,×,ยินยอมให้ใช้พื้นที่เท่านั้น แต่ไม่มีสัญญา,,,,,,,,,,,,13.71437447,100.6301809
{0E6F534E-9292-46C0-8CE9-B32130143F80},2024-05-20 18:32,GIO_20,2024-05-20 18:32,GIO_20,ชุมชนคลองจวน,ลานกีฬา,สำนักงานเขต,สวนหลวง,,B,×,ยินยอมให้ใช้พื้นที่เท่านั้น แต่ไม่มีสัญญา,,,,,,,,,,,,13.71643834,100.633801
